IDPatrimostat;IDMuseofile;region;departement;dateappellation;ferme;anneefermeture;nom_du_musee;lien_avec;ville;codeInseeCommune;annee;payant;gratuit;total;individuel;scolaires;groupes_hors_scolaires;moins_18_ans_hors_scolaires;_18_25_ans
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2015;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2016;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2017;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2018;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2019;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2020;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2021;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2022;0;0;0;0;0;0;0;0
0238101;M0788;Hauts-de-France;Aisne;01/02/2003;OUI;2013;musée centre de documentation Alfred Desmasures;;HIRSON;02381;2023;0;0;0;0;0;0;0;0
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2014;1187;4311;5498;2940;1868;690;;
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2015;1180;4024;5204;2171;2895;138;;
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2016;1285;3175;4460;3051;1285;124;0;0
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2017;1651;2676;4327;3469;775;83;;
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2018;1430;4420;5850;3621;2127;102;;
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2019;0;0;0;0;0;0;0;0
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;2018;musée archéologique municipal;;LAON;02408;2020;0;0;0;0;0;0;0;0
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2021;1050;1527;2577;2332;233;12;34;
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2022;1390;3533;4923;3387;1256;280;;
0240802;M0790;Hauts-de-France;Aisne;01/02/2003;NON;;musée archéologique municipal;;LAON;02408;2023;0;7282;7282;6764;350;168;;
0257401;M0791;Hauts-de-France;Aisne;01/02/2003;OUI;2007;musée Monseigneur Pigneau de Behaine;;ORIGNY EN THIERACHE;02574;2014;0;0;0;0;0;0;0;0
0257401;M0791;Hauts-de-France;Aisne;01/02/2003;OUI;2007;musée Monseigneur Pigneau de Behaine;;ORIGNY EN THIERACHE;02574;2015;0;0;0;0;0;0;0;0
0257401;M0791;Hauts-de-France;Aisne;01/02/2003;OUI;;musée Monseigneur Pigneau de Behaine;;ORIGNY EN THIERACHE;02574;2016;0;0;0;0;0;0;0;0
0257401;M0791;Hauts-de-France;Aisne;01/02/2003;OUI;2007;musée Monseigneur Pigneau de Behaine;;ORIGNY EN THIERACHE;02574;2020;0;0;0;0;0;0;0;0
0257401;M0791;Hauts-de-France;Aisne;01/02/2003;OUI;2007;musée Monseigneur Pigneau de Behaine;;ORIGNY EN THIERACHE;02574;2023;0;0;0;0;0;0;0;0
0268401;M0792;Hauts-de-France;Aisne;01/02/2003;NON;2008;musée de la vie rurale et forestière;;ST MICHEL;02684;2014;0;0;0;0;0;0;0;0
0268401;M0792;Hauts-de-France;Aisne;01/02/2003;NON;2008;musée de la vie rurale et forestière;;ST MICHEL;02684;2015;0;0;0;0;0;0;0;0
0268401;M0792;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la vie rurale et forestière;;ST MICHEL;02684;2016;0;0;0;0;0;0;0;0
0268401;M0792;Hauts-de-France;Aisne;01/02/2003;NON;2008;musée de la vie rurale et forestière;;ST MICHEL;02684;2023;0;0;0;0;0;0;0;0
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2014;3741;4609;8350;4734;3230;386;;
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;2015;musée entomologique;;ST QUENTIN;02691;2015;1066;3487;4553;2788;1580;185;400;
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2017;0;6115;6115;3653;2462;;;
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2018;4776;10715;15491;12179;2887;425;1900;500
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2019;5593;8556;14149;9428;4215;506;;
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2020;2936;4771;7707;;;;;
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2021;5876;2088;7964;5229;2378;357;;
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2022;3829;5121;8950;6369;2247;334;;
0269101;M7060;Hauts-de-France;Aisne;01/02/2003;NON;;musée entomologique;;ST QUENTIN;02691;2023;4109;3928;8037;5684;2172;181;0;0
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2014;6797;4749;11546;7617;3028;901;;
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2017;0;0;0;0;0;0;0;0
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2018;2597;9789;12386;8793;2558;1035;;
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2019;3730;7877;11607;7257;970;3380;;
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2020;4828;188;5016;2954;805;1257;;
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2021;5087;861;5948;4981;509;458;;
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2022;2030;6416;8446;3424;1115;3129;147;249
0269102;M0793;Hauts-de-France;Aisne;01/02/2003;NON;;musée des beaux-arts Antoine Lécuyer;;ST QUENTIN;02691;2023;3925;8816;12741;7037;4575;1129;183;
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2014;0;31482;31482;19775;6347;5360;;
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2015;4114;9698;13812;9346;3174;1292;;
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2016;4927;3866;8793;6744;1466;583;0;0
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2017;4000;7497;11497;9771;1726;0;0;0
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2018;7447;8000;15447;13404;1638;405;;
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2019;5814;1885;7699;4149;1868;1682;;
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2020;2790;1648;4438;2023;718;32;;
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2021;2099;2743;4842;3401;1279;162;;
0272201;M0794;Hauts-de-France;Aisne;01/02/2003;NON;;musée municipal;;SOISSONS;02722;2023;4558;6180;10738;9521;992;225;;
0273801;M0786;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la résistance et de la déportation;;TERGNIER;02738;2014;20951;0;20951;16519;2557;1875;;
0273801;M0786;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la résistance et de la déportation;;TERGNIER;02738;2015;8842;10000;18842;;;;;
0273801;M0786;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la résistance et de la déportation;;TERGNIER;02738;2016;3964;1650;5614;3607;1278;729;125;30
0273801;M0786;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la résistance et de la déportation;;TERGNIER;02738;2017;2085;1700;3785;1778;1278;729;;76
0273801;M0786;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la résistance et de la déportation;;TERGNIER;02738;2018;3378;700;4078;2335;1144;599;385;21
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2014;0;5119;5119;3464;1363;292;310;66
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2015;0;8046;8046;5622;2119;305;729;83
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2016;0;7535;7535;4941;1990;604;684;116
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2017;0;6054;6054;3723;1813;518;143;
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2018;0;5127;5127;2960;1815;352;332;36
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2019;0;5634;5634;3883;1126;625;385;81
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2020;0;3216;3216;1886;1038;292;250;36
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2021;0;3463;3463;1550;1740;173;217;33
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2022;0;4474;4474;2290;2040;144;300;37
0278901;M0795;Hauts-de-France;Aisne;01/02/2003;NON;;musée de la Thiérache;;VERVINS;02789;2023;0;6353;6353;3509;2367;477;425;86
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2014;669;984;1653;1323;307;23;;147
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2015;730;1031;1761;1363;283;115;198;
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2016;675;758;1433;972;286;175;78;0
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2017;743;826;1569;1176;250;143;152;
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2018;917;994;1911;1398;403;110;236;
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2019;966;1176;2142;1672;370;100;337;
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2020;319;542;861;782;53;26;87;
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2021;521;871;1392;1087;231;74;243;9
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2022;985;727;1712;1288;348;76;101;
0281001;M0796;Hauts-de-France;Aisne;01/02/2003;NON;;musée Alexandre Dumas;;VILLERS COTTERETS;02810;2023;1717;1279;2996;2251;527;218;276;
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2014;168;258;426;298;63;65;;
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2015;100;101;201;181;20;0;;
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2016;104;81;185;171;0;14;0;0
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2018;97;71;168;142;26;0;0;0
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2019;25;27;52;52;0;0;2;0
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2020;18;26;44;44;0;0;;
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2021;79;61;140;140;0;0;0;0
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2022;34;72;106;106;0;0;;
0304801;M0102;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Charles-Louis Philippe;;CERILLY;03048;2023;80;40;120;120;0;0;;
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2014;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2015;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2016;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2017;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2018;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2019;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2021;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2022;0;0;0;0;0;0;0;0
0307401;M0101;Auvergne-Rhône-Alpes;Allier;01/02/2003;OUI;2011;musée rural de la Sologne bourbonnaise;;BEAULON;03019;2023;0;0;0;0;0;0;0;0
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2014;521;549;1070;1070;0;0;0;0
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2015;604;918;1522;;;;;
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2016;610;2093;2703;1118;1575;10;378;68
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2017;722;2589;3311;1396;1837;78;417;125
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2018;609;604;1213;1067;45;101;234;152
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2019;512;810;1322;1199;72;51;221;70
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2020;412;158;570;550;0;20;199;88
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2021;366;498;864;568;296;0;187;49
0311801;M0103;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée municipal;;GANNAT;03118;2022;1516;0;1516;;;;;
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2014;22582;2221;24803;;;;;
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2015;24225;805;25030;20016;3601;1413;1656;
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2016;14907;710;15617;12265;2214;1138;1397;0
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2017;22887;300;23187;15705;4364;3118;1402;
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2018;17011;5663;22674;16369;4343;1962;2347;537
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2019;21241;2815;24056;17856;3990;2210;1848;520
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2020;11490;1796;13286;11613;1067;606;1708;55
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2021;13708;1732;15440;12583;1801;1056;2809;354
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2022;16517;2500;19017;15055;3214;748;;
0318501;M0104;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des musiques populaires (vieux château);;MONTLUCON;03185;2023;17800;2576;20376;4427;2260;464;622;434
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2014;19111;8923;28034;;;;;
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2015;10428;13207;23635;;;;;
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2016;14178;14784;28962;18880;8136;1946;1466;646
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2017;14721;14400;29121;;;;;
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2018;18081;11972;30053;24112;3141;2800;;
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2019;18343;12229;30572;;;;;
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2020;13561;4655;18216;0;0;0;0;0
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2021;10981;6197;17178;116361;817;0;0;0
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2022;18511;10933;29444;27844;1600;0;;
0319001;M0106;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Anne de Beaujeu;;MOULINS;03190;2023;17495;11198;28693;24548;2600;1545;2200;600
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2014;53201;14132;67333;51151;8697;7485;3827;4913
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2015;44846;15642;60488;47389;5783;7316;3301;3634
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2016;54153;18745;72898;56029;9885;6984;3959;4292
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2017;56218;12580;68798;51347;9604;7847;;
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2018;72733;21431;94164;70935;18262;4967;8794;5845
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2019;75016;15847;90863;69520;12759;8584;4468;5033
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2020;38170;13978;52148;47613;2852;1683;2955;3903
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2021;30798;12395;43193;36283;4318;2592;0;0
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2022;80446;18742;99188;76785;12708;9695;;
0319002;M5083;Auvergne-Rhône-Alpes;Allier;23/10/2009;NON;;centre national du costume de scène et de la scénographie;;MOULINS;03190;2023;54663;12021;66684;49876;10907;5901;3513;4081
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2014;355;335;690;531;143;16;26;
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2015;607;805;1412;;;;;
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2016;620;810;1430;1032;326;72;0;0
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2017;306;831;1137;1013;64;60;;
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2018;409;618;1027;870;110;47;;
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2019;359;642;1001;808;94;99;23;0
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2020;201;350;551;465;64;22;;
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2021;289;350;639;;;;;
0319501;M0107;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée gallo-romain;;NERIS LES BAINS;03195;2022;1121;0;1121;0;0;0;0;0
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2016;6221;649;6870;5255;415;1200;0;154
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2017;8499;1085;9584;;;;;
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2018;7063;2631;9694;5833;2908;953;;
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2019;8527;2767;11294;9737;185;1372;520;300
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2020;4307;936;5243;5023;58;162;361;251
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2021;4546;881;5427;5131;0;296;257;154
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2022;9522;0;9522;;0;0;;0
0327501;M0108;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée Saint-Marc;;SOUVIGNY;03275;2023;9500;500;10000;;0;0;;
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2014;2684;1925;4609;3517;1076;16;;
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2017;1200;3600;4800;3640;1000;160;;
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2018;3397;1555;4952;3278;1522;152;;
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2019;3397;1555;4952;;0;0;0;0
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2020;2192;0;2192;;0;0;;
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2021;2529;0;2529;;;;;
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2022;3961;1362;5323;4185;1138;67;;
0331002;M0109;Auvergne-Rhône-Alpes;Allier;01/02/2003;NON;;musée des arts africains et asiatiques (maison du missionnaire);;VICHY;03310;2023;3552;1452;5004;3677;1198;129;0;0
